cell	flows
GSM1278025_8cell_14-4_smartseq2	7.911951017198391
t	4.361772610048471
GSM1278012_16cell_2pooled_split8b	3.789735114449071
GSM1278010_16cell_2pooled_split6b	1.305555555555555
GSM1112530_16cell_6-11	1.2372390251647207
GSM1112522_16cell_5-4	0.1333333333333334
GSM1112507_16cell_4-2	0.3189383715699506
GSM1112606_early2cell_1-2	0.38485024982302973
GSM1112767_zy2	8.55065573141798
s	4.361772610048471
GSM1278009_16cell_2pooled_split6a	1.305555555555555
GSM1112505_16cell_4-10	0.04767400375385862
GSM1112603_early2cell_0r-1	1.6078122657070022
GSM1112604_early2cell_0r-2	1.5850202429149796
GSM1278027_8cell_2pooled_split5b	0.30308721288693247
GSM1278011_16cell_2pooled_split8a	4.006363615860182
GSM1278016_16cell_split2b	1.1203703703703702
GSM1112521_16cell_5-3	0.5565343792896552
GSM1112513_16cell_4-8	0.16764549040076726
GSM1112495_16cell_1-15	0.5923009116079114
GSM1112574_8cell_5-8	0.7320829686313473
GSM1112567_8cell_2-8	0.059209243682052215
GSM1112562_8cell_2-2	5.089496701904243
GSM1112540_4cell_1-1	0.004810241358621237
GSM1112552_4cell_4-3	1.1623493790462975
GSM1112655_late2cell_5-2	1.0066467626358713
GSM1112661_late2cell_8-2	0.6062915958773732
GSM1112702_mid2cell_6-1	4.045367226129476
GSM1112535_16cell_6-5	0.5268199233716466
GSM1278020_8cell_12-4_smartseq2	0.49031198686371097
GSM1278032_8cell_split3a	0.2809523809523808
GSM1112506_16cell_4-11	0.31773399014778325
GSM1112551_4cell_4-2	0.989333382073849
GSM1112662_late2cell_9-1	3.669211822660099
GSM1112660_late2cell_8-1	1.4771327557705258
GSM1278033_8cell_split3b	0.10344827586206912
GSM1112704_mid2cell_7-1	3.2770648498202646
GSM1112534_16cell_6-4	1.2658819575681386
GSM1112527_16cell_5-9	0.3483457952951363
GSM1112580_8cell_8-7	1.4658779159950124
GSM1112581_8cell_8-8	1.0432127396413102
GSM1112561_8cell_2-1	1.3639217924932183
GSM1112548_4cell_3-3	1.0023642791757752
GSM1112543_4cell_2-1	0.19144373509697854
GSM1112545_4cell_2-3	1.216666666666666
GSM1112654_late2cell_5-1	1.2412850615690367
GSM1112529_16cell_6-10	0.0666666666666666
GSM1112544_4cell_2-2	0.8
GSM1112553_4cell_4-4	0.9642857142857131
GSM1112657_late2cell_6-2	0.9393939393939379
GSM1112769_zy4	1.2432432432432416
GSM1112768_zy3	1.243243243243242
GSM1278035_8cell_split4b	0.571428571428572
GSM1278017_8cell_12-1_smartseq2	0.05140191656772608
GSM1112531_16cell_6-12	2.291514535049018
GSM1112504_16cell_4-1	0.4512830811547741
GSM1112510_16cell_4-5	0.6625130276788381
GSM1112492_16cell_1-12	0.49584636101217006
GSM1112550_4cell_4-1	2.1098901098901086
GSM1278019_8cell_12-3_smartseq2	1.4387464387464384
GSM1278014_16cell_split1b	1.12037037037037
GSM1112538_16cell_6-8	1.6443883984867602
GSM1112519_16cell_5-13	0.6440071556350639
GSM1112579_8cell_8-6	0.36561887724678394
GSM1112558_8cell_1-6	0.358974358974358
GSM1112658_late2cell_7-1	1.108140225787286
GSM1278018_8cell_12-2_smartseq2	0.4507637105807897
GSM1112569_8cell_5-2	1.7067806329434232
GSM1112570_8cell_5-3	0.13072431644593013
GSM1278030_8cell_2pooled_split9a	0.8731884057971
GSM1112536_16cell_6-6	0.15958320958320987
GSM1112518_16cell_5-12	0.840755735492576
GSM1112494_16cell_1-14	0.384615384615384
GSM1112493_16cell_1-13	0.9750000000000001
GSM1112546_4cell_2-4	0.7961942760117189
GSM1278026_8cell_2pooled_split5a	1.56159420289855
GSM1112512_16cell_4-7	0.540983606557377
GSM1278031_8cell_2pooled_split9b	0.571428571428572
GSM1112509_16cell_4-4	1.1105017241645148
GSM1112508_16cell_4-3	1.6315583440583428
GSM1112549_4cell_3-4	0.023511181929035008
GSM1112547_4cell_3-1	1.251612903225806
GSM1278015_16cell_split2a	0.8
GSM1278013_16cell_split1a	1.3055555555555551
GSM1112605_early2cell_1-1	1.243243243243242
GSM1112542_4cell_1-4	1.1390374331550799
GSM1112573_8cell_5-7	0.8153153153153161
GSM1112576_8cell_8-2	0.27838827838828006
GSM1112575_8cell_8-1	0.27838827838828006
GSM1112541_4cell_1-2	0.727272727272728
GSM1112490_16cell_1-10	0.6875
